gene_id_x,snp_count,exon_length,snp_density,gene_id_norm_x,gene_id_mapped,gene_id_y,expression,gene_id_norm_y
rna-NM_167369.2,66,2823,0.023379383634431455,NM_167369,FBgn0030478,FBgn0030478,145.4189723320158,FBgn0030478
rna-NM_132651.3,61,2664,0.0228978978978979,NM_132651,FBgn0030478,FBgn0030478,145.4189723320158,FBgn0030478
rna-NM_167366.2,57,2558,0.022283033620015637,NM_167366,FBgn0030478,FBgn0030478,145.4189723320158,FBgn0030478
rna-NM_167367.2,54,2511,0.021505376344086023,NM_167367,FBgn0030478,FBgn0030478,145.4189723320158,FBgn0030478
rna-NM_167368.2,49,2357,0.02078913873568095,NM_167368,FBgn0030478,FBgn0030478,145.4189723320158,FBgn0030478
rna-NM_001298277.1,48,2329,0.020609703735508803,NM_001298277,FBgn0030478,FBgn0030478,145.4189723320158,FBgn0030478
rna-NM_001298278.1,23,1456,0.015796703296703296,NM_001298278,FBgn0030479,FBgn0030479,123.86166007905139,FBgn0030479
rna-NM_132652.4,13,917,0.014176663031624863,NM_132652,FBgn0030479,FBgn0030479,123.86166007905139,FBgn0030479
rna-NM_001201656.2,32,2452,0.013050570962479609,NM_001201656,FBgn0030479,FBgn0030479,123.86166007905139,FBgn0030479
rna-NM_132653.2,9,516,0.01744186046511628,NM_132653,FBgn0030480,FBgn0030480,19.537549407114625,FBgn0030480
rna-NM_001298279.1,8,461,0.01735357917570499,NM_001298279,FBgn0030480,FBgn0030480,19.537549407114625,FBgn0030480
rna-NM_132654.4,16,1136,0.014084507042253521,NM_132654,FBgn0288857,FBgn0288857,12.446640316205533,FBgn0288857
rna-NM_001038752.2,18,1293,0.013921113689095127,NM_001038752,FBgn0288857,FBgn0288857,12.446640316205533,FBgn0288857
rna-NM_132655.3,24,1282,0.0187207488299532,NM_132655,FBgn0030481,FBgn0030481,31.557312252964426,FBgn0030481
rna-NM_001298280.1,26,1603,0.016219588271990017,NM_001298280,FBgn0030481,FBgn0030481,31.557312252964426,FBgn0030481
rna-NM_132656.2,132,2510,0.05258964143426295,NM_132656,FBgn0030482,FBgn0030482,22.703557312252965,FBgn0030482
rna-NM_132658.2,7,1220,0.005737704918032787,NM_132658,FBgn0030484,FBgn0030484,0.8031620553359683,FBgn0030484
rna-NM_132660.4,297,7583,0.03916655677172623,NM_132660,FBgn0030486,FBgn0030486,36.92490118577075,FBgn0030486
rna-NM_001169269.2,289,7372,0.03920238741182854,NM_001169269,FBgn0030486,FBgn0030486,36.92490118577075,FBgn0030486
rna-NM_001272591.1,286,6036,0.04738237243207422,NM_001272591,FBgn0086674,FBgn0086674,68.05138339920948,FBgn0086674
rna-NM_001272592.1,179,4728,0.037859560067681895,NM_001272592,FBgn0086674,FBgn0086674,68.05138339920948,FBgn0086674
rna-NM_001272590.1,173,4534,0.03815615350683723,NM_001272590,FBgn0086674,FBgn0086674,68.05138339920948,FBgn0086674
rna-NM_001103503.2,104,3344,0.03110047846889952,NM_001103503,FBgn0086674,FBgn0086674,68.05138339920948,FBgn0086674
rna-NM_167374.3,97,2734,0.035479151426481344,NM_167374,FBgn0086674,FBgn0086674,68.05138339920948,FBgn0086674
rna-NM_001272589.1,97,2734,0.035479151426481344,NM_001272589,FBgn0086674,FBgn0086674,68.05138339920948,FBgn0086674
rna-NM_001258724.2,86,1629,0.05279312461632903,NM_001258724,FBgn0004169,FBgn0004169,12.328063241106719,FBgn0004169
rna-NM_001169273.2,83,1570,0.05286624203821656,NM_001169273,FBgn0004169,FBgn0004169,12.328063241106719,FBgn0004169
rna-NM_001272593.2,85,1597,0.053224796493425174,NM_001272593,FBgn0004169,FBgn0004169,12.328063241106719,FBgn0004169
rna-NM_167375.2,83,1573,0.052765416401780035,NM_167375,FBgn0004169,FBgn0004169,12.328063241106719,FBgn0004169
rna-NM_001258723.2,71,1453,0.048864418444597386,NM_001258723,FBgn0004169,FBgn0004169,12.328063241106719,FBgn0004169
rna-NM_001014739.2,72,1456,0.04945054945054945,NM_001014739,FBgn0004169,FBgn0004169,12.328063241106719,FBgn0004169
rna-NM_001169270.2,71,1456,0.048763736263736264,NM_001169270,FBgn0004169,FBgn0004169,12.328063241106719,FBgn0004169
rna-NM_001272595.2,78,1498,0.0520694259012016,NM_001272595,FBgn0004169,FBgn0004169,12.328063241106719,FBgn0004169
rna-NM_001272594.2,80,1522,0.052562417871222074,NM_001272594,FBgn0004169,FBgn0004169,12.328063241106719,FBgn0004169
rna-NM_001014738.3,80,1522,0.052562417871222074,NM_001014738,FBgn0004169,FBgn0004169,12.328063241106719,FBgn0004169
rna-NM_001169272.2,77,1501,0.051299133910726186,NM_001169272,FBgn0004169,FBgn0004169,12.328063241106719,FBgn0004169
rna-NM_001014737.2,80,1522,0.052562417871222074,NM_001014737,FBgn0004169,FBgn0004169,12.328063241106719,FBgn0004169
rna-NM_080349.3,80,1525,0.05245901639344262,NM_080349,FBgn0004169,FBgn0004169,12.328063241106719,FBgn0004169
rna-NM_001169271.2,79,1525,0.05180327868852459,NM_001169271,FBgn0004169,FBgn0004169,12.328063241106719,FBgn0004169
rna-NM_001298284.1,71,1546,0.04592496765847348,NM_001298284,FBgn0004169,FBgn0004169,12.328063241106719,FBgn0004169
rna-NM_001298285.1,83,1696,0.04893867924528302,NM_001298285,FBgn0004169,FBgn0004169,12.328063241106719,FBgn0004169
rna-NM_167376.2,76,1684,0.04513064133016627,NM_167376,FBgn0004169,FBgn0004169,12.328063241106719,FBgn0004169
rna-NM_001298286.1,72,1413,0.050955414012738856,NM_001298286,FBgn0004169,FBgn0004169,12.328063241106719,FBgn0004169
rna-NM_167377.2,168,3279,0.05123513266239707,NM_167377,FBgn0030499,FBgn0030499,20.964822134387397,FBgn0030499
rna-NM_132673.3,150,3043,0.04929346040092014,NM_132673,FBgn0030499,FBgn0030499,20.964822134387397,FBgn0030499
rna-NM_132674.3,88,2200,0.04,NM_132674,FBgn0030500,FBgn0030500,11.254940711462446,FBgn0030500
rna-NM_132675.3,67,977,0.06857727737973388,NM_132675,FBgn0030501,FBgn0030501,37.134387351778656,FBgn0030501
rna-NM_001298287.1,191,3138,0.06086679413639261,NM_001298287,FBgn0030502,FBgn0030502,47.865612648221344,FBgn0030502
rna-NM_132676.4,186,2955,0.06294416243654823,NM_132676,FBgn0030502,FBgn0030502,47.865612648221344,FBgn0030502
rna-NM_001298288.1,82,1622,0.05055487053020962,NM_001298288,FBgn0030503,FBgn0030503,7.956521739130435,FBgn0030503
rna-NM_132677.4,72,1451,0.04962095106822881,NM_132677,FBgn0030503,FBgn0030503,7.956521739130435,FBgn0030503
rna-NM_001272596.1,62,1302,0.047619047619047616,NM_001272596,FBgn0030503,FBgn0030503,7.956521739130435,FBgn0030503
rna-NM_001258725.2,80,1547,0.051712992889463474,NM_001258725,FBgn0030503,FBgn0030503,7.956521739130435,FBgn0030503
rna-NM_001298289.1,240,4545,0.052805280528052806,NM_001298289,FBgn0030504,FBgn0030504,51.58498023715415,FBgn0030504
rna-NM_132678.3,235,4477,0.05249050703596158,NM_132678,FBgn0030504,FBgn0030504,51.58498023715415,FBgn0030504
rna-NM_078592.3,73,5870,0.012436115843270869,NM_078592,FBgn0030505,FBgn0030505,48.39920948616601,FBgn0030505
rna-NM_001272597.2,119,5781,0.020584673931845703,NM_001272597,FBgn0030505,FBgn0030505,48.39920948616601,FBgn0030505
rna-NM_001169275.2,73,5243,0.013923326339881748,NM_001169275,FBgn0030505,FBgn0030505,48.39920948616601,FBgn0030505
rna-NM_001298290.1,45,5049,0.008912655971479501,NM_001298290,FBgn0030505,FBgn0030505,48.39920948616601,FBgn0030505
rna-NM_001169274.2,59,5935,0.009941027801179444,NM_001169274,FBgn0030505,FBgn0030505,48.39920948616601,FBgn0030505
rna-NM_001103504.2,45,5651,0.007963192355335338,NM_001103504,FBgn0030505,FBgn0030505,48.39920948616601,FBgn0030505
rna-NM_001169276.3,90,6009,0.014977533699450823,NM_001169276,FBgn0030505,FBgn0030505,48.39920948616601,FBgn0030505
rna-NM_132679.3,215,3040,0.07072368421052631,NM_132679,FBgn0030506,FBgn0030506,15.388142292490114,FBgn0030506
rna-NM_001298291.1,72,1488,0.04838709677419355,NM_001298291,FBgn0030507,FBgn0030507,44.84189723320158,FBgn0030507
rna-NM_132680.3,62,1209,0.05128205128205128,NM_132680,FBgn0030507,FBgn0030507,44.84189723320158,FBgn0030507
rna-NM_132683.2,93,1805,0.05152354570637119,NM_132683,FBgn0030510,FBgn0030510,9.07588932806324,FBgn0030510
rna-NM_001298294.1,81,1509,0.0536779324055666,NM_001298294,FBgn0030510,FBgn0030510,9.07588932806324,FBgn0030510
rna-NM_001298293.1,52,1210,0.04297520661157025,NM_001298293,FBgn0030510,FBgn0030510,9.07588932806324,FBgn0030510
rna-NM_132684.3,84,1608,0.05223880597014925,NM_132684,FBgn0030511,FBgn0030511,4.926877470355733,FBgn0030511
rna-NM_167378.2,245,4375,0.056,NM_167378,FBgn0030512,FBgn0030512,91.36363636363636,FBgn0030512
rna-NM_132685.2,247,4321,0.0571626938208748,NM_132685,FBgn0030512,FBgn0030512,91.36363636363636,FBgn0030512
rna-NM_001298295.1,253,4320,0.05856481481481481,NM_001298295,FBgn0030512,FBgn0030512,91.36363636363636,FBgn0030512
rna-NM_132687.2,201,3113,0.06456794089302924,NM_132687,FBgn0030514,FBgn0030514,44.937944664031626,FBgn0030514
rna-NM_080170.4,212,4868,0.043549712407559574,NM_080170,FBgn0002878,FBgn0002878,26.830434782608712,FBgn0002878
rna-NM_001272599.1,199,4147,0.04798649626235833,NM_001272599,FBgn0001087,FBgn0001087,171.0909090909091,FBgn0001087
rna-NM_001272600.1,208,3993,0.052091159529176055,NM_001272600,FBgn0001087,FBgn0001087,171.0909090909091,FBgn0001087
rna-NM_080046.3,189,3853,0.04905268621853102,NM_080046,FBgn0001087,FBgn0001087,171.0909090909091,FBgn0001087
rna-NM_080180.4,226,3571,0.06328759451134136,NM_080180,FBgn0001612,FBgn0001612,27.07430830039527,FBgn0001612
rna-NM_001272601.1,66,913,0.07228915662650602,NM_001272601,FBgn0030518,FBgn0030518,12.928853754940711,FBgn0030518
rna-NM_132688.4,66,901,0.0732519422863485,NM_132688,FBgn0030518,FBgn0030518,12.928853754940711,FBgn0030518
rna-NM_132689.3,42,705,0.059574468085106386,NM_132689,FBgn0030519,FBgn0030519,124.13833992094861,FBgn0030519
rna-NM_001272602.1,67,1066,0.06285178236397748,NM_001272602,FBgn0030519,FBgn0030519,124.13833992094861,FBgn0030519
rna-NM_001272604.1,161,3008,0.05352393617021277,NM_001272604,FBgn0030520,FBgn0030520,858.3557312252965,FBgn0030520
rna-NM_001103507.3,174,3240,0.053703703703703705,NM_001103507,FBgn0030520,FBgn0030520,858.3557312252965,FBgn0030520
rna-NM_001272603.1,188,3426,0.05487448920023351,NM_001272603,FBgn0030520,FBgn0030520,858.3557312252965,FBgn0030520
rna-NM_132690.4,119,2368,0.05025337837837838,NM_132690,FBgn0030520,FBgn0030520,858.3557312252965,FBgn0030520
rna-NM_167381.3,32,595,0.05378151260504202,NM_167381,FBgn0052625,FBgn0052625,109.84189723320158,FBgn0052625
rna-NM_132691.4,68,1301,0.05226748654880861,NM_132691,FBgn0020909,FBgn0020909,15.482213438735178,FBgn0020909
rna-NM_001272605.2,252,7435,0.03389374579690652,NM_001272605,FBgn0003218,FBgn0003218,26.960869565217408,FBgn0003218
rna-NM_001014741.3,245,6965,0.035175879396984924,NM_001014741,FBgn0003218,FBgn0003218,26.960869565217408,FBgn0003218
rna-NM_167382.3,245,6945,0.035277177825773935,NM_167382,FBgn0003218,FBgn0003218,26.960869565217408,FBgn0003218
rna-NM_001014740.2,245,6907,0.035471261039525116,NM_001014740,FBgn0003218,FBgn0003218,26.960869565217408,FBgn0003218
rna-NM_001169280.3,167,4568,0.036558669001751316,NM_001169280,FBgn0003218,FBgn0003218,26.960869565217408,FBgn0003218
rna-NM_001169278.3,166,4529,0.03665268271141532,NM_001169278,FBgn0003218,FBgn0003218,26.960869565217408,FBgn0003218
rna-NM_001169279.3,165,4490,0.036748329621380846,NM_001169279,FBgn0003218,FBgn0003218,26.960869565217408,FBgn0003218
rna-NM_001169277.2,181,5305,0.03411875589066918,NM_001169277,FBgn0003218,FBgn0003218,26.960869565217408,FBgn0003218
rna-NM_001272606.1,156,4506,0.03462050599201065,NM_001272606,FBgn0003218,FBgn0003218,26.960869565217408,FBgn0003218
rna-NM_001298300.1,155,4352,0.03561580882352941,NM_001298300,FBgn0003218,FBgn0003218,26.960869565217408,FBgn0003218
rna-NM_078594.3,173,4573,0.0378307456811721,NM_078594,FBgn0003218,FBgn0003218,26.960869565217408,FBgn0003218
rna-NM_001272607.2,35,1594,0.021957340025094103,NM_001272607,FBgn0030521,FBgn0030521,176.17786561264822,FBgn0030521
rna-NM_132692.3,33,1425,0.023157894736842106,NM_132692,FBgn0030521,FBgn0030521,176.17786561264822,FBgn0030521
rna-NM_001038753.2,22,923,0.023835319609967497,NM_001038753,FBgn0030522,FBgn0030522,33.1897233201581,FBgn0030522
rna-NM_001144724.2,270,5698,0.04738504738504738,NM_001144724,FBgn0261244,FBgn0261244,61.5102766798419,FBgn0261244
rna-NM_001144723.2,238,5086,0.04679512386944554,NM_001144723,FBgn0261244,FBgn0261244,61.5102766798419,FBgn0261244
rna-NM_001298302.1,283,5973,0.04737987610915788,NM_001298302,FBgn0261244,FBgn0261244,61.5102766798419,FBgn0261244
rna-NM_001298301.1,237,5062,0.046819438956934016,NM_001298301,FBgn0261244,FBgn0261244,61.5102766798419,FBgn0261244
rna-NM_176727.3,283,5910,0.047884940778341795,NM_176727,FBgn0261244,FBgn0261244,61.5102766798419,FBgn0261244
rna-NM_176728.3,216,4004,0.053946053946053944,NM_176728,FBgn0261244,FBgn0261244,61.5102766798419,FBgn0261244
rna-NM_132699.3,40,1121,0.03568242640499554,NM_132699,FBgn0030528,FBgn0030528,8.830039525691681,FBgn0030528
rna-NM_132700.4,70,1839,0.03806416530723219,NM_132700,FBgn0030529,FBgn0030529,109.30830039525692,FBgn0030529
rna-NM_001272608.2,43,1349,0.03187546330615271,NM_001272608,FBgn0030529,FBgn0030529,109.30830039525692,FBgn0030529
rna-NM_132701.4,130,2786,0.046661880832735106,NM_132701,FBgn0027537,FBgn0027537,57.59683794466403,FBgn0027537
rna-NM_001298303.1,120,2893,0.041479433114414106,NM_001298303,FBgn0030530,FBgn0030530,26.755731225296447,FBgn0030530
rna-NM_001201657.2,105,2604,0.04032258064516129,NM_001201657,FBgn0030530,FBgn0030530,26.755731225296447,FBgn0030530
rna-NM_001201658.2,105,2619,0.04009163802978236,NM_001201658,FBgn0030530,FBgn0030530,26.755731225296447,FBgn0030530
rna-NM_132702.5,106,2634,0.040242976461655276,NM_132702,FBgn0030530,FBgn0030530,26.755731225296447,FBgn0030530
rna-NM_001258730.2,185,4679,0.03953836289805514,NM_001258730,FBgn0052626,FBgn0052626,41.90592885375494,FBgn0052626
rna-NM_167384.3,117,2879,0.04063911080236193,NM_167384,FBgn0052626,FBgn0052626,41.90592885375494,FBgn0052626
rna-NM_001298304.1,113,2810,0.0402135231316726,NM_001298304,FBgn0052626,FBgn0052626,41.90592885375494,FBgn0052626
rna-NM_167385.4,113,2814,0.04015636105188344,NM_167385,FBgn0052626,FBgn0052626,41.90592885375494,FBgn0052626
rna-NM_167386.2,85,2611,0.03255457679050172,NM_167386,FBgn0052626,FBgn0052626,41.90592885375494,FBgn0052626
rna-NM_001258731.2,85,2620,0.03244274809160305,NM_001258731,FBgn0052626,FBgn0052626,41.90592885375494,FBgn0052626
rna-NM_001298305.1,85,2647,0.032111824707215714,NM_001298305,FBgn0052626,FBgn0052626,41.90592885375494,FBgn0052626
rna-NM_001201659.1,85,2656,0.032003012048192774,NM_001201659,FBgn0052626,FBgn0052626,41.90592885375494,FBgn0052626
rna-NM_132703.3,103,3216,0.0320273631840796,NM_132703,FBgn0052626,FBgn0052626,41.90592885375494,FBgn0052626
rna-NM_001258734.2,116,2003,0.05791313030454318,NM_001258734,FBgn0000173,FBgn0000173,197.53359683794466,FBgn0000173
rna-NM_078595.3,113,1890,0.059788359788359786,NM_078595,FBgn0000173,FBgn0000173,197.53359683794466,FBgn0000173
rna-NM_001169281.2,43,852,0.05046948356807512,NM_001169281,FBgn0000173,FBgn0000173,197.53359683794466,FBgn0000173
rna-NM_001272611.2,107,1852,0.05777537796976242,NM_001272611,FBgn0000173,FBgn0000173,197.53359683794466,FBgn0000173
rna-NM_001272612.2,107,1810,0.05911602209944752,NM_001272612,FBgn0000173,FBgn0000173,197.53359683794466,FBgn0000173
rna-NM_078596.3,282,6351,0.044402456306093525,NM_078596,FBgn0004649,FBgn0004649,190.92529644268774,FBgn0004649
rna-NM_206710.2,282,6274,0.04494740197641058,NM_206710,FBgn0004649,FBgn0004649,190.92529644268774,FBgn0004649
rna-NM_132717.2,23,730,0.031506849315068496,NM_132717,FBgn0030545,FBgn0030545,43.11462450592885,FBgn0030545
rna-NM_132719.3,204,3880,0.05257731958762887,NM_132719,FBgn0026713,FBgn0026713,13.624505928853756,FBgn0026713
rna-NM_167396.2,87,1946,0.044707091469681395,NM_167396,FBgn0026713,FBgn0026713,13.624505928853756,FBgn0026713
rna-NM_001103510.2,130,2729,0.047636496885305975,NM_001103510,FBgn0040153,FBgn0040153,29.882608695652177,FBgn0040153
rna-NM_001272614.1,173,3709,0.04664330008088433,NM_001272614,FBgn0040153,FBgn0040153,29.882608695652177,FBgn0040153
rna-NM_167395.2,64,1761,0.03634298693923907,NM_167395,FBgn0040153,FBgn0040153,29.882608695652177,FBgn0040153
rna-NM_132720.2,48,1172,0.040955631399317405,NM_132720,FBgn0030551,FBgn0030551,84.39525691699605,FBgn0030551
rna-NM_078597.3,55,1399,0.039313795568263046,NM_078597,FBgn0030552,FBgn0030552,9.295256916996035,FBgn0030552
rna-NM_206711.3,184,4403,0.04178968884851238,NM_206711,FBgn0259166,FBgn0259166,28.53754940711464,FBgn0259166
rna-NM_206712.2,39,1352,0.028846153846153848,NM_206712,FBgn0259166,FBgn0259166,28.53754940711464,FBgn0259166
rna-NM_132723.3,156,2894,0.05390463026952315,NM_132723,FBgn0030555,FBgn0030555,14.903162055335967,FBgn0030555
rna-NM_001298308.1,114,2037,0.055964653902798235,NM_001298308,FBgn0030554,FBgn0030554,28.142292490118578,FBgn0030554
rna-NM_132722.3,104,1710,0.0608187134502924,NM_132722,FBgn0030554,FBgn0030554,28.142292490118578,FBgn0030554
rna-NM_132724.3,154,2243,0.06865804725813643,NM_132724,FBgn0030556,FBgn0030556,161.01185770750988,FBgn0030556
rna-NM_001258736.2,578,8643,0.06687492768714566,NM_001258736,FBgn0002873,FBgn0002873,89.56521739130434,FBgn0002873
rna-NM_167399.6,567,8457,0.06704505143667967,NM_167399,FBgn0002873,FBgn0002873,89.56521739130434,FBgn0002873
rna-NM_001258737.2,480,7097,0.06763421163872059,NM_001258737,FBgn0002873,FBgn0002873,89.56521739130434,FBgn0002873
rna-NM_167400.5,509,7938,0.06412194507432603,NM_167400,FBgn0002873,FBgn0002873,89.56521739130434,FBgn0002873
rna-NM_001272616.1,557,8259,0.06744157888364209,NM_001272616,FBgn0002873,FBgn0002873,89.56521739130434,FBgn0002873
rna-NM_080495.6,421,6286,0.06697422844416163,NM_080495,FBgn0002873,FBgn0002873,89.56521739130434,FBgn0002873
rna-NM_001272615.2,418,6223,0.06717017515667685,NM_001272615,FBgn0002873,FBgn0002873,89.56521739130434,FBgn0002873
rna-NM_176729.3,20,841,0.023781212841854936,NM_176729,FBgn0030571,FBgn0030571,37.15810276679842,FBgn0030571
rna-NM_001298311.1,18,849,0.02120141342756184,NM_001298311,FBgn0030571,FBgn0030571,37.15810276679842,FBgn0030571
rna-NM_167410.4,18,825,0.02181818181818182,NM_167410,FBgn0030571,FBgn0030571,37.15810276679842,FBgn0030571
rna-NM_132736.3,18,779,0.023106546854942234,NM_132736,FBgn0030571,FBgn0030571,37.15810276679842,FBgn0030571
rna-NM_078598.2,36,641,0.056162246489859596,NM_078598,FBgn0030572,FBgn0030572,8.101976284584973,FBgn0030572
rna-NM_132737.2,52,864,0.06018518518518518,NM_132737,FBgn0030573,FBgn0030573,2.949011857707518,FBgn0030573
rna-NM_001298314.1,123,3339,0.036837376460017966,NM_001298314,FBgn0015773,FBgn0015773,6.1106719367588935,FBgn0015773
rna-NM_078599.5,121,3245,0.03728813559322034,NM_078599,FBgn0015773,FBgn0015773,6.1106719367588935,FBgn0015773
rna-NM_001258738.2,121,3249,0.03724222837796245,NM_001258738,FBgn0015773,FBgn0015773,6.1106719367588935,FBgn0015773
rna-NM_001169284.2,479,7926,0.06043401463537724,NM_001169284,FBgn0015774,FBgn0015774,4.188537549407115,FBgn0015774
rna-NM_001258740.2,398,6355,0.06262785208497246,NM_001258740,FBgn0015774,FBgn0015774,4.188537549407115,FBgn0015774
rna-NM_001169283.2,400,6415,0.06235385814497272,NM_001169283,FBgn0015774,FBgn0015774,4.188537549407115,FBgn0015774
rna-NM_001258739.2,400,6418,0.06232471174820817,NM_001258739,FBgn0015774,FBgn0015774,4.188537549407115,FBgn0015774
rna-NM_078600.4,403,6505,0.061952344350499615,NM_078600,FBgn0015774,FBgn0015774,4.188537549407115,FBgn0015774
rna-NM_001272617.1,407,6391,0.06368330464716007,NM_001272617,FBgn0015774,FBgn0015774,4.188537549407115,FBgn0015774
rna-NM_001169282.1,408,6412,0.06363069245165315,NM_001169282,FBgn0015774,FBgn0015774,4.188537549407115,FBgn0015774
rna-NM_167412.2,27,611,0.044189852700491,NM_167412,FBgn0266710,FBgn0266710,1.1442687747035563,FBgn0266710
rna-NM_001258743.3,443,8690,0.05097813578826237,NM_001258743,FBgn0003301,FBgn0003301,11.998418972332006,FBgn0003301
rna-NM_001272619.2,470,8963,0.0524377998438023,NM_001272619,FBgn0003301,FBgn0003301,11.998418972332006,FBgn0003301
rna-NM_001298317.1,472,9038,0.052223943350298736,NM_001298317,FBgn0003301,FBgn0003301,11.998418972332006,FBgn0003301
rna-NM_078601.4,480,9269,0.05178552163124393,NM_078601,FBgn0003301,FBgn0003301,11.998418972332006,FBgn0003301
rna-NM_001272621.2,381,7557,0.050416832076220726,NM_001272621,FBgn0003301,FBgn0003301,11.998418972332006,FBgn0003301
rna-NM_001272622.2,410,7905,0.05186590765338393,NM_001272622,FBgn0003301,FBgn0003301,11.998418972332006,FBgn0003301
rna-NM_001272620.2,457,8976,0.050913547237076646,NM_001272620,FBgn0003301,FBgn0003301,11.998418972332006,FBgn0003301
rna-NM_001298318.1,153,3227,0.04741245739076542,NM_001298318,FBgn0030581,FBgn0030581,33.767588932806326,FBgn0030581
rna-NM_132743.5,136,2961,0.04593042890915231,NM_132743,FBgn0030581,FBgn0030581,33.767588932806326,FBgn0030581
rna-NM_001298319.1,143,3029,0.04721030042918455,NM_001298319,FBgn0030581,FBgn0030581,33.767588932806326,FBgn0030581
